03243,Swamp Shambler,7.99,10/01/07,DarkHeavenLegends
03244,Ghast and Crypt,16.49,10/29/07,DarkHeavenLegends
03245,Korgug| Bugbear Bully,11.49,10/15/07,DarkHeavenLegends
03246,Chained Succubus,8.99,10/15/07,DarkHeavenLegends
03247,Nanuranidd| Dark Elf Sorcerer,4.99,10/15/07,DarkHeavenLegends
03248,Classic Horror Dracula,4.99,10/29/07,DarkHeavenLegends
03249,Classic Horror Frankenstein's Monster,4.99,10/29/07,DarkHeavenLegends
03250,Classic Horror Wolfman,4.99,10/29/07,DarkHeavenLegends
03251,Finaela| Half Elf Pirate,4.99,11/12/07,DarkHeavenLegends
03252,Anatole| Male Pirate Harpooner,4.99,11/12/07,DarkHeavenLegends
03253,Jungle Girl with Sabre Tooth Tiger,11.49,11/12/07,DarkHeavenLegends
03254,Naseer| Genie of Hakir,9.49,11/12/07,DarkHeavenLegends
03255,Callie| Female Rogue with Bow,4.99,11/12/07,DarkHeavenLegends
03256,Dungeon Vermin,6.99,11/26/07,DarkHeavenLegends
03257,Dilean Softstep| Half Elf Rogue,5.99,11/12/07,DarkHeavenLegends
03258,Taladar Gomaris| Grand Wizard,6.49,11/26/07,DarkHeavenLegends
03259,Ithamar| Pale Reaver,7.49,12/24/07,DarkHeavenLegends
03260,Mangu Timur,10.99,12/10/07,DarkHeavenLegends
03261,Bergo Ironbelly| Halfling Pirate,4.99,12/10/07,DarkHeavenLegends
03262,Beetle Swarm and Victim,4.99,12/10/07,DarkHeavenLegends
03263,Ferrunk| Female Bugbear Cleric,4.99,12/10/07,DarkHeavenLegends
03264,Roderic Ambermead and Glitter| Halfling on Dragon,12.49,12/10/07,DarkHeavenLegends
03265,Tierce| Male Rogue,4.99,12/10/07,DarkHeavenLegends
03266,Lodoni| Female rogue,4.99,12/24/07,DarkHeavenLegends
03267,The Gladiator,4.99,12/24/07,DarkHeavenLegends
03268,Hargak the Flayer| Evil Warrior,7.99,12/24/07,DarkHeavenLegends
03269,Moor Troll,8.99,12/24/07,DarkHeavenLegends
03270,Stone Giant Warrior,18.99,01/21/08,DarkHeavenLegends
03271,Tamclar the Shorn,4.99,01/01/08,DarkHeavenLegends
03272,Spikeshell Warriors (2),11.49,01/21/08,DarkHeavenLegends
03273,Cyanea the Just,4.99,NULL,DarkHeavenLegends
03274,Grave Wraith,9.99,01/01/08,DarkHeavenLegends
03275,Barnabas Ironbrace,7.99,01/01/08,DarkHeavenLegends
03276,Harrix Fireblood,4.99,01/01/08,DarkHeavenLegends
03277,Hyena Pack (2),7.99,02/25/08,DarkHeavenLegends
03278,Rogan| Half-orc thief,8.49,NULL,DarkHeavenLegends
03279,Golrick| Mercenary,4.99,01/01/08,DarkHeavenLegends
03280,Children of the Zodiac Capricorn,7.99,01/21/08,DarkHeavenLegends
03281,Spirit of the Forest,27.49,02/11/08,DarkHeavenLegends
03282,Urich| Adventuring Fighter,6.99,02/11/08,DarkHeavenLegends
03283,Sora Goldflame| Female Cleric,5.99,02/11/08,DarkHeavenLegends
03284,Adventuring Accessories Magic items,7.99,02/25/08,DarkHeavenLegends
03285,Dynis| Female Elf Thief,4.99,02/11/08,DarkHeavenLegends
03286,Karl Oakbriar| Male Ranger,6.99,02/11/08,DarkHeavenLegends
03287,Bryndi| Female Warrior,5.49,02/25/08,DarkHeavenLegends
03288,Marlanay| Elf Archer,4.99,02/25/08,DarkHeavenLegends
03289,Ilana| Female Shaman,4.99,02/25/08,DarkHeavenLegends
03290,Children of the Zodiac Aquarius,7.99,02/11/08,DarkHeavenLegends
03291,Heinz Stargazer,9.99,03/10/08,DarkHeavenLegends
03292,Almaran the Gold| Paladin With Flaming Sword,7.99,03/10/08,DarkHeavenLegends
03293,Ursula Silverbraid| Female Dwarf Warrior,4.99,03/10/08,DarkHeavenLegends
03294,Tobias Winterhorn| Druid,8.99,03/10/08,DarkHeavenLegends
03295,Snar Mangebelly| Kobold King,4.99,03/10/08,DarkHeavenLegends
03296,Monstrous Snowmen (3),11.49,03/10/08,DarkHeavenLegends
03297,DHL Classics Female Rogues (3),7.49,03/31/08,DarkHeavenLegends
03298,Spirits,9.99,08/25/08,DarkHeavenLegends
03299,Eskin| Male Rogue,4.99,05/19/08,DarkHeavenLegends
03300,Children of the Zodiac Pisces,7.99,03/10/08,DarkHeavenLegends
03301,Sir Titus| Guardian Knight,6.99,04/01/08,DarkHeavenLegends
03302,Balthazar Ironfaith| Cleric,8.49,05/05/08,DarkHeavenLegends
03303,Cavegirls (2),6.99,04/01/08,DarkHeavenLegends
03304,Zarion Bloodnail| Evil Warrior,5.49,05/05/08,DarkHeavenLegends
03305,Talus Tenspell| Wizard Scholar,5.49,04/07/08,DarkHeavenLegends
03306,DHL Classics Female Dwarves,7.49,05/05/08,DarkHeavenLegends
03307,Kalrix| Male Warrior,5.99,05/19/08,DarkHeavenLegends
03308,Marise Greyshroud,15.49,04/01/08,DarkHeavenLegends
03309,Kord the Destroyer| Barbarian,7.49,05/05/08,DarkHeavenLegends
03310,Children of the Zodiac Aries,7.99,04/01/08,DarkHeavenLegends
03311,Rhaine| Rogue,4.99,05/05/08,DarkHeavenLegends
03312,Townsfolk Cultists and Victim,15.99,05/19/08,DarkHeavenLegends
03313,Al Rach Hazzed| Barrow Warden,7.99,05/05/08,DarkHeavenLegends
03314,Angel of Radiance,10.99,05/05/08,DarkHeavenLegends
03315,Tiviel| Hellborn Rogue,4.99,06/23/08,DarkHeavenLegends
03316,Kar'Drakir| Reptus Dragonman Warrior,14.99,07/07/08,DarkHeavenLegends
03317,Kale Nolan| Heroic Warrior,5.99,05/19/08,DarkHeavenLegends
03318,Dellenin| Dark Elf Swordmaster,5.99,05/19/08,DarkHeavenLegends
03319,DHL Classics Fighters (3),7.49,05/05/08,DarkHeavenLegends
03320,Children of the Zodiac Taurus,7.99,06/23/08,DarkHeavenLegends
03321,Damien| Hellborn Wizard,6.99,07/21/08,DarkHeavenLegends
03322,Efreeti Emir,9.99,07/21/08,DarkHeavenLegends
03323,Alyscia of the Abyss,8.99,06/09/08,DarkHeavenLegends
03324,Stern Kestrelmann| Paladin Hero,7.49,06/23/08,DarkHeavenLegends
03325,Valise| Dark Elf Tunnel Ranger,5.99,06/23/08,DarkHeavenLegends
03326,Guard Dogs (2),11.99,06/23/08,DarkHeavenLegends
03327,DHL Classics Fighting Women (3),7.99,06/23/08,DarkHeavenLegends
03328,Children of the Zodiac Gemini,7.99,06/23/08,DarkHeavenLegends
03329,Hannah Blackruby| Female Wizard,5.99,07/07/08,DarkHeavenLegends
03330,Lilaea| Naiad,4.99,07/07/08,DarkHeavenLegends
03331,Bettina| Female Hero,4.99,07/07/08,DarkHeavenLegends
03332,Young Fire Dragon,14.49,07/07/08,DarkHeavenLegends
03333,Boneflail| Gnoll Cleric,8.99,08/25/08,DarkHeavenLegends
03334,Creature Components,9.99,07/21/08,DarkHeavenLegends
03335,DHL Classics Wizards,8.99,07/07/08,DarkHeavenLegends
03336,Children of the Zodiac Cancer,6.99,11/03/08,DarkHeavenLegends
03337,Terezinya| Bone Pander Wizard,5.99,08/04/08,DarkHeavenLegends
03338,Young Ice Dragon,16.99,10/20/08,DarkHeavenLegends
03339,Marek Manslayer| Evil Warrior,7.49,08/04/08,DarkHeavenLegends
03340,Cassie| Female Gnome Wizard,4.99,08/04/08,DarkHeavenLegends
03341,Alura| Succubus Temptress,6.99,08/04/08,DarkHeavenLegends
03342,Borley| Male Ghost,5.99,08/04/08,DarkHeavenLegends
03343,DHL Classics Female Wizards,8.99,08/04/08,DarkHeavenLegends
03344,Children of the Zodiac Leo,6.99,11/03/08,DarkHeavenLegends
03345,Ridley Darkedge| Male Rogue,5.99,09/08/08,DarkHeavenLegends
03346,Dhaval Icefist| White Dragon Knight,5.99,09/08/08,DarkHeavenLegends
03347,Larodin| Dark Elf Cleric,4.99,09/08/08,DarkHeavenLegends
03348,Quinn Nolan| Heroic Warrior,6.99,09/08/08,DarkHeavenLegends
03349,Unther Godshand| Heroic Cleric,5.99,09/22/08,DarkHeavenLegends
03350,Young Forest Dragon,16.99,10/20/08,DarkHeavenLegends
03351,DHL Classics Dwarf Warriors,7.99,09/08/08,DarkHeavenLegends
03352,Children of the Zodiac Virgo,6.99,11/03/08,DarkHeavenLegends
03353,Pirate King and Queen,12.49,11/03/08,DarkHeavenLegends
03354,Sarah the Seeress,5.99,09/22/08,DarkHeavenLegends
03355,Bat Swarm,7.99,10/20/08,DarkHeavenLegends
03356,Pumpkin Horrors,13.99,11/03/08,DarkHeavenLegends
03357,Golgoth the Ancient| Skeletal Knight,19.99,06/29/09,DarkHeavenLegends
03358,Eldolan| Elf Fighter,5.99,10/20/08,DarkHeavenLegends
03359,DHL Classics Female Halflings,7.99,10/20/08,DarkHeavenLegends
03360,Children of the Zodiac Libra,6.99,12/07/08,DarkHeavenLegends
03361,Shaeress Nashanneth| Dark Elf Queen,6.99,10/20/08,DarkHeavenLegends
03362,Kjell Bloodbear| Barbarian,7.99,11/17/08,DarkHeavenLegends
03363,Dannin Deepaxe| Female Dwarf,5.49,11/17/08,DarkHeavenLegends
03364,Isabeau Laroche| Female Paladin,5.99,11/17/08,DarkHeavenLegends
03365,Argonnite| Elf Cleric,7.99,11/17/08,DarkHeavenLegends
03366,Karse| Irongrave Knight,6.99,11/17/08,DarkHeavenLegends
03367,DHL Classics Female Elves (3),8.99,11/17/08,DarkHeavenLegends
03368,Children of the Zodiac Scorpio,6.99,11/17/08,DarkHeavenLegends
03369,Del Briarberry| Halfling Wizard,5.99,12/22/08,DarkHeavenLegends
03370,Crymorian Warrior,9.99,12/22/08,DarkHeavenLegends
03371,Brock Battlebow| Dwarf Ranger,5.99,12/22/08,DarkHeavenLegends
03372,Torasin Karpheus| Dervish Warrior,9.99,09/07/09,DarkHeavenLegends
03373,Sindolise| Hellborn Sorceress,4.99,01/05/09,DarkHeavenLegends
03374,Ragnaros| Evil Warrior,11.99,01/05/09,DarkHeavenLegends
03375,DHL Classics Female Wizards,8.99,12/22/08,DarkHeavenLegends
03376,Children of the Zodiac Sagittarius,7.99,12/22/08,DarkHeavenLegends
03377,Rotpatch| Pumpkin Golem,12.99,01/19/09,DarkHeavenLegends
03378,Santoine de Fronze| Pirate,5.99,01/19/09,DarkHeavenLegends
03379,Dandy Franchesca| Female Pirate,5.99,01/19/09,DarkHeavenLegends
03380,Rovag| Irongrave Knight,6.99,01/19/09,DarkHeavenLegends
03381,Satheras| Elf Warlock,5.99,02/01/09,DarkHeavenLegends
03382,Cave Troll,12.99,02/01/09,DarkHeavenLegends
03383,Vampire Spawn (2),8.99,02/01/09,DarkHeavenLegends
03384,Ingrid| Female Viking Warrior,6.99,02/01/09,DarkHeavenLegends
03385,Amon| Viking Warrior,8.99,02/01/09,DarkHeavenLegends
03386,Thorvald| Dwarf Hero,6.99,02/16/09,DarkHeavenLegends
03387,Kaspar Von Mondstein| Vampire,7.99,02/16/09,DarkHeavenLegends
03388,Garravank the Ghoul King,6.99,02/16/09,DarkHeavenLegends
03389,Deckard Nightveil| Bone Pander Death Priest,8.49,02/16/09,DarkHeavenLegends
03390,Lizardman Tyrant,12.99,02/16/09,DarkHeavenLegends
03391,Maugramak| Ghast Hero,8.99,03/16/09,DarkHeavenLegends
03392,Sir Bruce| Adventuring Hero,6.99,03/16/09,DarkHeavenLegends
03393,Vistaril Quillscratch| Wizard,5.99,04/06/09,DarkHeavenLegends
03394,Rat Swarm (2),5.99,03/16/09,DarkHeavenLegends
03395,Ghostly Summons,12.99,04/06/09,DarkHeavenLegends
03396,Lazarus Ashwinter| Cleric,5.99,04/13/09,DarkHeavenLegends
03397,Raging Barbarian,7.99,04/06/09,DarkHeavenLegends
03398,Liriel Silverlocks| Female Elf Bard,4.99,04/13/09,DarkHeavenLegends
03399,Lydia Copperthumb,4.79,04/06/09,DarkHeavenLegends
03400,Orc Spearman and Swordsman,14.79,04/27/09,DarkHeavenLegends
03401,Aeris| Female Elf Ranger and Panther,7.99,05/25/09,DarkHeavenLegends
03402,Slithe Champion,9.99,04/27/09,DarkHeavenLegends
03403,Na'Kaat| Female Half Dragon Paladin,6.49,04/27/09,DarkHeavenLegends
03404,Gris Knotslip| Dwarf Trapfinder,7.49,09/07/09,DarkHeavenLegends
03405,Black Orc Hero,8.99,04/27/09,DarkHeavenLegends
03406,Anjanis| Elf Druid,4.79,04/27/09,DarkHeavenLegends
03407,Hellborn Troll,16.99,04/27/09,DarkHeavenLegends
03408,Victim on Spit,7.49,05/25/09,DarkHeavenLegends
03409,Nadia of the Blade,5.99,05/25/09,DarkHeavenLegends
03410,Dragon Familiar,5.99,05/25/09,DarkHeavenLegends
03411,Grave Servant,5.99,05/25/09,DarkHeavenLegends
03412,Uglunuk| Half Giant Warrior,10.99,06/29/09,DarkHeavenLegends
03413,Nalila Goldhammer| Female Dwarf Paladin,4.99,06/29/09,DarkHeavenLegends
03414,Harstov| Irongrave Knight Lord,8.99,06/15/09,DarkHeavenLegends
03415,Lanura WIndsong| Elf Wizard,4.99,06/15/09,DarkHeavenLegends
03416,DHL Classics Female Undead,11.99,06/15/09,DarkHeavenLegends
03417,Cobb Blackbadger| Dwarf Miner,6.99,06/29/09,DarkHeavenLegends
03418,Dalton Krieg| Adventuring Knight,7.99,06/29/09,DarkHeavenLegends
03419,Vaeloth| Hellborn Paladin,6.99,07/20/09,DarkHeavenLegends
03420,Fantasy Standards,12.99,07/20/09,DarkHeavenLegends
03421,Callus Darklore| Necromancer,8.99,07/20/09,DarkHeavenLegends
03422,Dire Crocodile,13.99,09/21/09,DarkHeavenLegends
03423,Cerberus| Hound of Hell,10.99,07/20/09,DarkHeavenLegends
03424,DHL Classics Wraiths (3),15.99,08/03/09,DarkHeavenLegends
03425,Spell Effect Burning Sphere,5.99,08/03/09,DarkHeavenLegends
03426,Galladon Greycloak| Wizard,8.99,08/03/09,DarkHeavenLegends
03427,Halbarand| Cleric,9.99,08/03/09,DarkHeavenLegends
03428,Barrow Warden Mystic,5.99,08/03/09,DarkHeavenLegends
03429,Black Orc Archer,7.99,08/03/09,DarkHeavenLegends
03430,Young Swamp Dragon,16.99,09/07/09,DarkHeavenLegends
03431,Svetlana| Frost Giant Princess,19.99,09/21/09,DarkHeavenLegends
03432,DHL Classics Undead Hounds,8.99,08/24/09,DarkHeavenLegends
03433,Corim the Kestrel| Gnome Sorcerer,4.99,09/07/09,DarkHeavenLegends
03434,Hulgrif| Dwarf Barbarian,6.49,09/07/09,DarkHeavenLegends
03435,Dire Boar,9.99,09/21/09,DarkHeavenLegends
03436,Dragonman Warrior,7.99,09/21/09,DarkHeavenLegends
03437,Perseus| Greek Hero,5.99,09/21/09,DarkHeavenLegends
03438,Darkspawn Cultist and Minion,7.99,10/05/09,DarkHeavenLegends
03439,Dicarus Darksword| HaflingAssasin,3.99,10/05/09,DarkHeavenLegends
03440,Creature Components II,9.99,11/16/09,DarkHeavenLegends
03441,Elliwyn Heatherlark| Gnome Bard,4.99,10/05/09,DarkHeavenLegends
03442,Gulark| Reptus Warlord,7.99,10/05/09,DarkHeavenLegends
03443,Castarci| Female Fighter,5.99,10/05/09,DarkHeavenLegends
03444,Marcus Gideon| Undead Hunter,5.99,10/19/09,DarkHeavenLegends
03445,Drunken Pirate,5.99,10/19/09,DarkHeavenLegends
03446,Murkillor the Wraith King,8.99,10/19/09,DarkHeavenLegends
03447,Weapons Pack 7,9.99,10/19/09,DarkHeavenLegends
03448,DHL Classics Female Barbarians,8.99,10/19/09,DarkHeavenLegends
03449,Halmar| Young Wizard,5.99,11/02/09,DarkHeavenLegends
03450,Mummy Lord of Hakir,5.99,11/02/09,DarkHeavenLegends
03451,Norgol| Irongrave Knight,8.99,11/02/09,DarkHeavenLegends
03452,Culk| Young Rake,4.99,11/02/09,DarkHeavenLegends
03453,Ghoul Witch on Cauldron,6.99,11/16/09,DarkHeavenLegends
03454,DHL Classics Fire Wizards,10.99,11/16/09,DarkHeavenLegends
03455,Dwarf Wizard,5.99,11/16/09,DarkHeavenLegends
03456,Animal Companions I,9.99,11/16/09,DarkHeavenLegends
03457,Dragonman Conversion Kit,10.99,12/14/09,DarkHeavenLegends
03458,Cadarius| Wizard,5.99,11/30/09,DarkHeavenLegends
03459,Angel of Justice,8.99,11/30/09,DarkHeavenLegends
03460,DHL Classics Samurai,11.99,11/30/09,DarkHeavenLegends
03461,Goldar the Barbarian,6.99,12/14/09,DarkHeavenLegends
03462,Goblin Warriors (4),10.99,02/22/10,DarkHeavenLegends
03463,Golanth| Half Dragon Warrior,7.49,12/14/09,DarkHeavenLegends
03464,Ice Toad,6.99,12/14/09,DarkHeavenLegends
03465,Shaerileth| Spider Demoness,23.99,01/25/10,DarkHeavenLegends
03466,Taldalise| Elf Huntress,4.99,01/25/10,DarkHeavenLegends
03467,DHL Classics Skeletons,8.99,01/25/10,DarkHeavenLegends
03468,Barbarian Hero,6.99,02/08/10,DarkHeavenLegends
03469,Hanseth Dimguard| Cleric,8.49,02/08/10,DarkHeavenLegends
03470,Khalatine| Evil Cultist,7.99,02/08/10,DarkHeavenLegends
03471,Zombies(3),8.99,02/08/10,DarkHeavenLegends
03472,Townsfolk XII Pillory & Kids,8.99,02/22/10,DarkHeavenLegends
03473,Khesh Blackscale| Dragonman,8.99,02/22/10,DarkHeavenLegends
03474,DHL Classics Ghosts (3),15.99,03/08/10,DarkHeavenLegends
03475,Labella DeMornay| Banshee,6.99,03/08/10,DarkHeavenLegends
03476,Kasham| Reptus Wizard,6.99,03/08/10,DarkHeavenLegends
03477,Brain Horror,7.99,03/08/10,DarkHeavenLegends
03478,Tawny Firehair| Cat Girl,4.99,03/08/10,DarkHeavenLegends
03479,Murder of Crows,6.49,03/22/10,DarkHeavenLegends
03480,Aello| Harpy,7.99,03/22/10,DarkHeavenLegends
03481,Arachno Assassins (3),7.99,03/22/10,DarkHeavenLegends
03482,Lauren Silversail| Female Elf Pirate,4.99,03/22/10,DarkHeavenLegends
03483,Slimes (2),8.99,04/05/10,DarkHeavenLegends
03484,Karlov Diedrich| Wizard,5.99,04/05/10,DarkHeavenLegends
03485,Alfred Redlute| Bard,5.99,04/05/10,DarkHeavenLegends
03486,Fairy Wings,8.99,04/05/10,DarkHeavenLegends
03487,Dragonette,7.99,04/05/10,DarkHeavenLegends
03488,DHL Classics Highlanders (3),10.99,04/05/10,DarkHeavenLegends
03489,Black Orc Warriors (2),14.99,04/05/10,DarkHeavenLegends
03490,Warg,10.99,04/05/10,DarkHeavenLegends
03491,Anirion| Wood Elf Wizard,6.99,05/03/10,DarkHeavenLegends
03492,Autumn Bronzeleaf| Female Elf Wizard,5.99,05/03/10,DarkHeavenLegends
03493,Rumscratch| Dwarf Wereshark,7.99,05/17/10,DarkHeavenLegends
03494,Lurg| Half Orc Assassin,5.99,05/17/10,DarkHeavenLegends
03495,DHL Classics Lady Lycanthropes,9.99,05/17/10,DarkHeavenLegends
03496,Castrus Vile| Evil Warrior,6.99,05/17/10,DarkHeavenLegends
03497,Evil Shrine & Pygmy Savages,18.99,08/09/10,DarkHeavenLegends
03498,Reeve the Pious| Holy Warrior,10.99,11/15/10,DarkHeavenLegends
03499,Animal Companions 2 Wolf| Cat| Spider,9.99,05/31/10,DarkHeavenLegends
03500,Mason Thornwarden| Ranger,6.99,08/09/10,DarkHeavenLegends
03501,Deathspinner Spider,17.99,06/14/10,DarkHeavenLegends
03502,DHL Classics Orcs,10.99,06/14/10,DarkHeavenLegends
03503,Tarsus| Minotaur Adventurer,9.99,06/14/10,DarkHeavenLegends
03504,Karahl Farstep| Wizard,5.99,06/14/10,DarkHeavenLegends
03505,Brandle Birchstaff| Arch Mage,8.99,06/28/10,DarkHeavenLegends
03506,Egyptian Priestess and Baboon,5.99,07/12/10,DarkHeavenLegends
03507,Collin Coalshadow| Thief,5.99,06/28/10,DarkHeavenLegends
03508,Bregol Jagstone| Dwarf Ranger,5.99,08/30/10,DarkHeavenLegends
03509,Men At Arms (3),10.99,08/30/10,DarkHeavenLegends
03510,Thaddeus Graytower| Wizard,5.99,07/12/10,DarkHeavenLegends
03511,Dungeon Tribes Orc Matron and Brood,8.99,07/12/10,DarkHeavenLegends
03512,Ardellen| Ranger,7.99,08/30/10,DarkHeavenLegends
03513,Kriv Blackspear| Dragonman Barbarian,10.99,07/12/10,DarkHeavenLegends
03514,Exotic Idol,21.99,09/20/10,DarkHeavenLegends
03515,Mi-Sher| Dervish Warrior,4.99,09/20/10,DarkHeavenLegends
03516,DHL Classics Dark Elves,9.99,09/20/10,DarkHeavenLegends
03517,Mockingbeast,7.99,12/13/10,DarkHeavenLegends
03518,Dead Man's Chest,6.99,09/20/10,DarkHeavenLegends
03519,Skorg Ironskull| Fire Giant King,49.99,10/04/10,DarkHeavenLegends
03520,Elise| Good Female Knight,5.99,10/04/10,DarkHeavenLegends
03521,Naline| Evil Female Knight,5.99,10/18/10,DarkHeavenLegends
03522,Mousling Pirate| Savage| Duelist,12.99,11/01/10,DarkHeavenLegends
03523,DHL Classics Mummies,8.99,10/18/10,DarkHeavenLegends
03524,Masaki| Ronin,6.49,10/18/10,DarkHeavenLegends
03525,Tyree Spellsinger| Sorceress,4.99,10/18/10,DarkHeavenLegends
03526,Dorly Luckrock| Halfling Scout,4.99,11/01/10,DarkHeavenLegends
03527,Scourge Devil,11.99,11/01/10,DarkHeavenLegends
03528,Dust Scorpions (2),6.99,11/15/10,DarkHeavenLegends
03529,Mouslings (3) Wizard| Archer| Warrior,12.99,11/15/10,DarkHeavenLegends
03530,Twasha Dawnhunter Ranger DYOM,5.99,11/29/10,DarkHeavenLegends
03531,Nalani| Dancing Girl,5.99,11/29/10,DarkHeavenLegends
03532,Rift Blights (2),8.99,12/13/10,DarkHeavenLegends
03533,Goroloth Drone,29.99,12/13/10,DarkHeavenLegends
03534,Sirithis| Succubus Warrior,18.99,12/27/10,DarkHeavenLegends
03535,Halloween Mouslings,7.49,10/21/10,DarkHeavenLegends
03536,Thanksgiving Mouslings,12.99,11/15/10,DarkHeavenLegends
03537,Bone Pack,5.49,04/11/11,DarkHeavenLegends
03538,Stefan Von Kruger| Vampire Warrior,12.49,12/13/10,DarkHeavenLegends
03539,Brood Dragon,59.99,12/27/10,DarkHeavenLegends
03540,Elnith| Astral Reaver Monk,5.99,12/13/10,DarkHeavenLegends
03541,Gerrin Goblinkicker| Dwarf Hero,5.99,01/10/11,DarkHeavenLegends
03542,Mouslings Bard Thief Knight,12.99,01/10/11,DarkHeavenLegends
03543,Santa Mousling and Helper,7.79,11/29/10,DarkHeavenLegends
03544,Fire Beetles (2),7.99,01/10/11,DarkHeavenLegends
03545,Andallin Bonnerstock| Wizard,6.99,01/24/11,DarkHeavenLegends
03546,Lorgun Duneflint,6.99,01/24/11,DarkHeavenLegends
03547,Juliette| Wizard,5.99,02/07/11,DarkHeavenLegends
03548,Twyla| Female Hellborn Warrior,4.99,02/07/11,DarkHeavenLegends
03549,Witch| Cauldron & Cat,5.99,02/07/11,DarkHeavenLegends
03550,Thurge Threeforge| Dwarf Hero,5.99,02/28/11,DarkHeavenLegends
03551,DHL Classics Lizardmen I,10.99,02/28/11,DarkHeavenLegends
03552,Klichik| Mantis Warrior,6.49,04/11/11,DarkHeavenLegends
03553,Kallaguk| King of the Trolls (resin and metal),25.99,01/02/12,DarkHeavenLegends
03554,Coral| Mermaid,5.99,04/11/11,DarkHeavenLegends
03555,Thilinos Nightflame| Dark Elf,5.99,04/11/11,DarkHeavenLegends
03556,Ashlan Fellthrush| Heroic Paladin,5.99,04/11/11,DarkHeavenLegends
03557,Valentines Mousling,5.99,01/24/11,DarkHeavenLegends
03558,DHL Classics Lizardmen II,11.99,04/11/11,DarkHeavenLegends
03559,Zala Natar| Huntress,5.99,04/25/11,DarkHeavenLegends
03560,Fantasy Weapons Pack,12.99,04/25/11,DarkHeavenLegends
03561,Brother Roberto| Cleric,7.29,04/25/11,DarkHeavenLegends
03562,Brangus Bronzebeard| Dwarf Thief,6.29,04/25/11,DarkHeavenLegends
03563,Tinley| Female Wizard,5.99,04/25/11,DarkHeavenLegends
03564,Horgun Blackfletch| Dwarf Bowman,4.99,05/09/11,DarkHeavenLegends
03565,Sinessa| Hellborn Sorceress,6.29,05/23/11,DarkHeavenLegends
03566,Valloa| Female Elf Thief,5.99,05/09/11,DarkHeavenLegends
03567,Familiar Pack X,10.49,05/23/11,DarkHeavenLegends
03568,Arthal Nightblade| Elf Ranger,6.99,05/23/11,DarkHeavenLegends
03569,Well of Chaos,10.79,06/20/11,DarkHeavenLegends
03570,Sabertooth Tiger,12.49,06/20/11,DarkHeavenLegends
03571,Dulkathar| Necromancer,6.79,07/04/11,DarkHeavenLegends
03572,Skalathrix| Vulture Demon,16.99,07/04/11,DarkHeavenLegends
03573,Hordlings (3),8.79,07/18/11,DarkHeavenLegends
03574,Barbed Devil,7.99,08/01/11,DarkHeavenLegends
03575,Barrow Wight Guardian,10.49,08/01/11,DarkHeavenLegends
03576,Lara Kraft| Mousling Adventuress,4.99,08/15/11,DarkHeavenLegends
03577,Asiago Jones| Mousling Adventurer,4.99,08/15/11,DarkHeavenLegends
03578,Familiar Pack XI,5.99,08/29/11,DarkHeavenLegends
03579,Leprechaun and Owl,6.99,08/29/11,DarkHeavenLegends
03580,Garzuhl| Mantis Man Ranger,8.29,09/12/11,DarkHeavenLegends
03581,Kieron| Ranger,7.49,09/12/11,DarkHeavenLegends
03582,Mind Eater,7.79,09/26/11,DarkHeavenLegends
03583,Blabbering Horrors (2),7.99,09/26/11,DarkHeavenLegends
03584,Dar Dimplefoot| Halfling Thief,5.99,10/10/11,DarkHeavenLegends
03585,Oxidation Beast,7.49,10/10/11,DarkHeavenLegends
03586,Taroya| Female Warrior,5.99,10/24/11,DarkHeavenLegends
03587,Wizard and Crystal Ball,11.49,11/21/11,DarkHeavenLegends
03588,Shred Bloodgill| Hammerhead Wereshark,15.29,11/07/11,DarkHeavenLegends
03589,Animal Companions 3 Aardvark| Kangaroo| Koala,9.79,11/07/11,DarkHeavenLegends
03590,Fly Demon,8.49,11/07/11,DarkHeavenLegends
03591,Lola Darkslip| Female Thief,6.99,01/23/12,DarkHeavenLegends
03592,Evil Sea Priest of Maersuluth,8.99,01/02/12,DarkHeavenLegends
03593,Akar Nakhal| Pharaoh Dragon,39.99,12/19/11,DarkHeavenLegends
03594,Spider Swarm (2),8.99,12/05/11,DarkHeavenLegends
03595,Mini Monsters (3),12.29,12/19/11,DarkHeavenLegends
03596,Anzen Contar| Mystic and Familiar (GTM DYOM),6.99,02/06/12,DarkHeavenLegends
03597,Dalyn Talas| Elven Sword Mage,6.49,01/02/12,DarkHeavenLegends
03598,George & Gracie| Zombies (2),7.49,01/02/12,DarkHeavenLegends
03599,Drake Whiteraven| Young Mage,7.99,01/23/12,DarkHeavenLegends
03600,Praying Paladin,7.79,02/06/12,DarkHeavenLegends
03601,Ronnie and Reggie| Zombies (2),8.99,02/06/12,DarkHeavenLegends
03602,Stone Lurker,14.49,03/19/12,DarkHeavenLegends
03603,Chthon,5.99,02/06/12,DarkHeavenLegends
03604,Billy & Earnest| Zombies (2),6.49,03/05/12,DarkHeavenLegends
03605,Devil Ray,6.49,03/05/12,DarkHeavenLegends
03606,Ellus Mann| Wizard,7.49,03/05/12,DarkHeavenLegends
03607,Lizardman Shaman,5.99,03/05/12,DarkHeavenLegends
03608,Aquatic Familiars II (4),7.79,05/14/12,DarkHeavenLegends
03609,Hell Hound,8.49,04/09/12,DarkHeavenLegends
03610,Achilles| Mythical Hero,9.79,04/09/12,DarkHeavenLegends
03611,Mab Grindylow| Sea Hag,9.79,04/30/12,DarkHeavenLegends
03612,Aquatic Familiars 3 (4),8.49,07/23/12,DarkHeavenLegends
